EmployeeID,Age,Gender,MaritalStatus,Department,DistanceFromHome,Education,EducationField,JobRole,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TotalWorkingYears,ManagerChangesLast2Yrs,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,BusinessTravel,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,TrainingTimesLastYear,Attrition
E100739,46,Male,Single,Sales,25,2,Other,Sales Executive,3,8,5,0,2,2,22,0,16340,24,0,Yes,Travel_Rarely,4,3,3,3,3,3,3,No
E100740,21,Male,Divorced,Research & Development,21,1,Human Resources,Laboratory Technician,2,4,1,0,2,7,14,1,10887,19,1,No,Travel_Rarely,4,4,1,2,2,3,4,No
E100741,27,Male,Single,Research & Development,17,3,Technical Degree,Manufacturing Director,5,1,0,0,0,3,8,0,19994,24,3,Yes,Travel_Rarely,2,3,1,3,4,3,6,Yes
E100742,34,Male,Married,Research & Development,23,4,Other,Manufacturing Director,4,0,0,0,0,8,11,0,17172,13,3,No,Travel_Rarely,2,4,1,2,1,3,2,No
E100743,27,Female,Single,Sales,25,1,Human Resources,Manager,2,3,2,0,2,0,15,0,11402,15,0,No,Non-Travel,3,1,1,4,4,3,0,Yes
E100744,34,Female,Married,Research & Development,11,1,Marketing,Healthcare Representative,3,2,0,1,1,0,4,0,11874,18,2,No,Travel_Rarely,2,3,1,2,3,3,4,No
E100745,37,Male,Married,Research & Development,17,1,Technical Degree,Manager,4,6,4,2,2,3,12,1,14398,20,3,No,Travel_Rarely,2,2,1,1,3,3,6,No
E100746,41,Male,Divorced,Sales,26,1,Human Resources,Sales Representative,2,11,4,0,9,2,14,1,11565,25,1,Yes,Travel_Rarely,4,3,4,1,2,3,6,No
E100747,22,Female,Divorced,Research & Development,14,3,Life Sciences,Research Scientist,1,8,4,1,2,2,12,0,6345,15,1,No,Travel_Frequently,1,3,3,3,4,3,5,No
E100748,51,Male,Married,Sales,29,5,Human Resources,Sales Executive,3,1,0,0,0,9,4,1,13417,19,0,No,Travel_Frequently,2,4,4,1,4,3,2,Yes
E100749,23,Male,Divorced,Research & Development,20,5,Other,Manager,2,10,4,3,7,1,18,2,9674,12,1,No,Travel_Frequently,3,4,3,3,2,3,4,No
E100750,19,Female,Divorced,Sales,19,1,Marketing,Manager,1,8,4,0,5,9,18,0,7565,16,3,No,Travel_Rarely,1,2,4,4,4,4,6,No
E100751,30,Female,Divorced,Sales,21,3,Medical,Manager,3,13,10,0,11,9,19,1,12494,15,1,Yes,Travel_Rarely,2,1,4,1,2,3,2,No
E100752,60,Male,Divorced,Sales,7,3,Medical,Manager,5,3,2,0,2,1,15,0,20435,19,3,No,Travel_Frequently,1,1,1,1,2,3,0,No
E100753,60,Male,Single,Sales,24,1,Human Resources,Sales Representative,3,7,4,1,6,7,10,0,13911,17,0,No,Travel_Rarely,1,4,4,3,3,3,1,No
E100754,28,Female,Married,Human Resources,13,2,Medical,Manager,5,4,0,1,0,0,16,1,18407,18,1,No,Travel_Rarely,1,2,3,4,3,3,2,No
E100755,40,Male,Single,Sales,18,1,Human Resources,Manager,5,1,0,0,0,7,8,0,18710,17,3,No,Travel_Rarely,1,3,2,4,3,3,3,No
E100756,33,Male,Single,Research & Development,23,2,Marketing,Manufacturing Director,5,25,12,3,20,9,26,0,24410,23,2,Yes,Non-Travel,1,2,3,2,2,3,0,No
E100757,48,Female,Divorced,Sales,14,1,Medical,Sales Representative,4,0,0,0,0,2,6,1,15743,20,3,No,Travel_Rarely,2,2,4,3,3,3,0,Yes
E100758,28,Male,Married,Research & Development,1,2,Other,Manager,4,0,0,0,0,1,10,0,17997,20,3,No,Travel_Frequently,1,2,2,3,1,3,4,No
E100759,33,Female,Married,Human Resources,7,2,Other,Manager,5,11,7,5,2,8,11,2,22360,15,0,Yes,Travel_Rarely,1,1,1,4,1,3,3,No
E100760,25,Male,Divorced,Sales,8,1,Life Sciences,Sales Representative,1,0,0,0,0,4,7,1,7470,21,3,No,Travel_Rarely,3,3,2,3,3,3,4,No
E100761,21,Female,Divorced,Human Resources,18,2,Human Resources,Manager,5,10,4,5,3,4,22,0,23666,23,0,Yes,Travel_Rarely,3,2,1,1,2,3,5,No
E100762,57,Male,Divorced,Sales,9,4,Medical,Manager,2,6,3,2,3,5,19,0,10567,24,3,No,Travel_Frequently,1,1,3,1,1,3,0,No
E100763,21,Male,Single,Research & Development,1,5,Other,Healthcare Representative,5,0,0,0,0,3,11,1,22570,15,3,No,Travel_Rarely,2,1,2,1,3,3,2,Yes
E100764,42,Male,Single,Research & Development,29,3,Marketing,Research Scientist,4,2,1,0,0,6,15,2,18702,23,3,Yes,Travel_Rarely,3,4,2,3,1,3,5,No
E100765,20,Male,Married,Research & Development,22,2,Marketing,Manager,4,7,3,3,5,6,19,0,19358,21,0,Yes,Travel_Rarely,3,3,2,2,1,3,3,Yes
E100766,49,Female,Single,Research & Development,17,2,Life Sciences,Healthcare Representative,2,4,3,0,1,8,18,0,9451,14,3,No,Travel_Rarely,1,2,1,2,1,3,0,No
E100767,20,Female,Single,Research & Development,19,3,Marketing,Manufacturing Director,2,13,11,1,9,5,18,0,12567,12,0,No,Travel_Rarely,2,3,1,4,4,4,6,No
E100768,44,Male,Married,Sales,27,2,Marketing,Manager,3,10,8,0,1,0,21,0,15839,24,2,No,Travel_Rarely,4,4,3,3,1,3,3,No
E100769,46,Male,Divorced,Sales,6,3,Medical,Manager,1,2,0,0,0,8,6,1,6936,19,0,No,Travel_Frequently,2,4,3,4,3,3,5,No
E100770,49,Female,Married,Human Resources,3,1,Human Resources,Manager,1,0,0,0,0,9,8,0,5823,20,2,Yes,Non-Travel,3,2,4,3,1,3,2,Yes
E100771,36,Female,Single,Research & Development,24,4,Technical Degree,Manufacturing Director,1,14,4,4,10,8,22,0,7670,20,0,Yes,Non-Travel,3,1,1,2,3,3,1,No
E100772,38,Male,Married,Research & Development,5,4,Marketing,Healthcare Representative,4,3,0,0,1,4,5,4,18104,22,0,Yes,Travel_Rarely,3,4,3,1,1,3,4,No
E100773,22,Male,Single,Research & Development,2,5,Marketing,Manufacturing Director,1,0,0,0,0,6,8,0,6661,20,3,No,Travel_Rarely,3,1,2,3,1,3,6,Yes
E100774,35,Male,Single,Research & Development,20,2,Technical Degree,Research Scientist,3,8,2,0,5,0,20,0,14055,20,1,No,Travel_Rarely,3,4,2,2,4,4,4,No
E100775,45,Female,Married,Human Resources,25,5,Marketing,Human Resources,3,10,3,3,6,3,24,0,16507,13,1,No,Travel_Frequently,1,3,2,2,1,3,5,No
E100776,59,Male,Married,Research & Development,4,1,Medical,Laboratory Technician,1,5,2,1,3,9,17,1,6781,21,3,No,Travel_Rarely,1,2,3,2,3,3,0,No
E100777,39,Female,Married,Research & Development,10,4,Medical,Manufacturing Director,2,2,0,1,0,3,10,0,9848,21,2,No,Non-Travel,1,4,2,1,4,3,0,No
E100778,38,Male,Single,Research & Development,10,1,Technical Degree,Manufacturing Director,3,5,3,1,2,4,6,1,12341,13,3,Yes,Travel_Rarely,3,3,2,2,4,3,2,Yes
E100779,23,Female,Divorced,Sales,24,1,Other,Manager,2,6,2,1,3,5,10,1,9645,13,1,Yes,Travel_Frequently,1,4,1,4,1,3,0,No
E100780,18,Male,Married,Sales,21,2,Marketing,Manager,4,11,6,4,1,3,21,1,16791,18,0,Yes,Travel_Rarely,3,2,1,2,1,3,0,No
E100781,22,Male,Married,Research & Development,11,1,Other,Laboratory Technician,3,15,14,4,13,5,16,0,12800,16,3,No,Travel_Rarely,2,3,3,2,2,3,0,No
E100782,58,Male,Married,Sales,27,4,Marketing,Manager,2,3,1,0,2,9,3,2,8351,11,2,No,Travel_Rarely,4,1,1,3,1,3,3,No
E100783,29,Female,Divorced,Research & Development,16,5,Human Resources,Healthcare Representative,1,8,5,2,3,6,14,0,7690,22,3,No,Travel_Rarely,2,4,4,3,2,3,3,No
E100784,43,Male,Married,Human Resources,26,4,Marketing,Human Resources,4,16,15,9,9,2,19,0,19791,23,1,Yes,Non-Travel,4,4,3,3,3,3,1,No
E100785,51,Male,Married,Research & Development,29,2,Medical,Healthcare Representative,5,0,0,0,0,8,4,0,19030,25,0,No,Travel_Rarely,1,3,4,2,1,4,3,No
E100786,31,Male,Divorced,Research & Development,29,4,Life Sciences,Manufacturing Director,5,0,0,0,0,7,3,1,17716,24,1,No,Travel_Rarely,4,2,4,2,1,3,6,No
E100787,43,Male,Married,Human Resources,17,3,Life Sciences,Human Resources,1,10,8,5,7,0,15,1,6733,13,1,No,Travel_Frequently,2,4,3,4,2,4,6,No
E100788,44,Female,Married,Research & Development,16,5,Life Sciences,Healthcare Representative,4,1,0,0,0,1,11,1,18266,14,1,No,Travel_Frequently,2,3,1,1,2,3,4,No
E100789,26,Female,Married,Research & Development,7,3,Life Sciences,Laboratory Technician,4,0,0,0,0,1,1,0,17601,23,1,No,Travel_Rarely,4,2,1,2,4,3,6,No
E100790,43,Female,Married,Research & Development,16,3,Other,Manager,4,0,0,0,0,9,7,0,15409,12,0,No,Travel_Frequently,2,4,3,1,4,4,5,Yes
E100791,39,Male,Single,Human Resources,3,2,Other,Manager,4,2,1,1,1,8,5,0,14902,16,1,Yes,Non-Travel,1,3,4,2,1,4,1,No
E100792,47,Female,Married,Research & Development,26,1,Marketing,Manufacturing Director,5,1,0,0,0,8,8,0,20052,20,2,No,Travel_Rarely,2,2,3,1,3,4,0,No
E100793,60,Male,Divorced,Research & Development,16,3,Other,Healthcare Representative,2,1,0,0,0,8,3,1,10024,22,2,Yes,Travel_Rarely,4,4,3,3,4,3,4,No
E100794,34,Male,Divorced,Research & Development,8,4,Marketing,Manager,4,18,9,6,13,0,29,1,18528,11,1,No,Travel_Rarely,1,4,2,2,4,3,1,No
E100795,43,Male,Married,Research & Development,12,1,Human Resources,Laboratory Technician,2,6,3,1,4,6,17,2,11366,11,2,Yes,Travel_Rarely,4,2,2,4,4,3,5,No
E100796,53,Male,Married,Research & Development,3,4,Marketing,Healthcare Representative,4,6,4,0,3,2,16,1,18338,18,1,No,Travel_Rarely,3,2,4,1,2,3,1,No
E100797,18,Female,Single,Research & Development,17,4,Life Sciences,Manager,3,0,0,0,0,8,4,1,14318,14,0,No,Non-Travel,3,3,1,3,1,3,4,No
E100798,25,Female,Divorced,Research & Development,21,1,Technical Degree,Manager,3,6,4,3,4,7,17,0,12719,25,0,No,Travel_Rarely,1,4,2,4,2,3,1,No
E100799,52,Female,Divorced,Research & Development,18,1,Technical Degree,Manager,3,6,1,3,5,2,8,0,15008,25,2,No,Travel_Rarely,1,4,2,3,3,3,4,No
E100800,32,Male,Married,Human Resources,11,4,Medical,Manager,4,5,3,1,4,0,16,0,16662,11,2,Yes,Travel_Rarely,2,3,4,2,2,3,1,No
E100801,39,Male,Divorced,Research & Development,4,2,Medical,Research Scientist,2,1,0,0,0,8,15,0,11416,17,1,Yes,Travel_Rarely,4,4,3,4,1,3,1,No
E100802,31,Male,Married,Research & Development,16,5,Marketing,Manufacturing Director,5,2,1,0,0,9,14,2,20618,19,3,No,Travel_Rarely,3,4,2,1,2,3,6,No
E100803,43,Male,Married,Research & Development,17,5,Technical Degree,Healthcare Representative,1,9,8,2,7,0,15,2,7470,20,1,No,Travel_Rarely,2,4,1,1,3,3,1,No
E100804,45,Male,Single,Research & Development,9,2,Life Sciences,Healthcare Representative,5,5,4,2,3,2,19,0,22014,17,1,No,Travel_Rarely,3,1,4,4,1,3,4,No
E100805,40,Male,Married,Research & Development,6,1,Other,Healthcare Representative,4,6,4,1,4,5,8,0,15751,11,0,No,Non-Travel,2,2,2,1,1,3,1,No
E100806,31,Male,Married,Sales,24,4,Life Sciences,Sales Executive,3,4,0,0,1,5,18,2,12660,11,3,No,Travel_Rarely,2,1,4,3,1,3,6,No
E100807,41,Male,Married,Research & Development,27,5,Life Sciences,Manufacturing Director,3,2,1,0,1,9,13,0,13614,22,3,Yes,Travel_Frequently,3,1,2,4,1,4,5,No
E100808,19,Female,Married,Research & Development,20,4,Marketing,Laboratory Technician,2,7,6,0,1,3,14,3,10649,11,1,Yes,Travel_Rarely,2,2,2,1,3,4,5,No
E100809,43,Female,Divorced,Research & Development,25,2,Marketing,Healthcare Representative,4,0,0,0,0,1,8,0,14805,25,0,No,Travel_Rarely,3,1,4,3,1,3,3,Yes
E100810,31,Female,Single,Research & Development,2,4,Human Resources,Manufacturing Director,5,5,4,1,3,9,17,0,23224,18,2,No,Travel_Frequently,1,3,1,1,3,3,3,Yes
E100811,24,Female,Married,Research & Development,9,2,Life Sciences,Manufacturing Director,4,29,13,15,20,5,40,0,18456,17,0,No,Travel_Frequently,4,1,1,3,3,3,3,No
E100812,20,Male,Married,Research & Development,28,1,Life Sciences,Research Scientist,4,7,4,0,2,9,8,1,15817,24,2,Yes,Travel_Rarely,2,3,3,2,2,3,3,Yes
E100813,40,Female,Married,Sales,21,2,Marketing,Sales Representative,3,1,0,0,0,4,3,1,11170,13,0,No,Travel_Rarely,3,2,2,3,2,3,3,No
E100814,60,Female,Married,Research & Development,29,2,Marketing,Healthcare Representative,5,1,0,0,0,5,12,1,20154,13,3,No,Travel_Frequently,3,4,3,1,1,3,5,No
E100815,35,Male,Single,Research & Development,6,5,Human Resources,Manager,1,5,4,2,0,6,17,0,7293,22,0,Yes,Travel_Rarely,4,2,4,3,4,3,0,No
E100816,55,Male,Single,Sales,3,4,Human Resources,Manager,3,11,4,3,2,8,17,1,14094,13,1,No,Travel_Rarely,4,2,3,1,4,3,1,No
E100817,52,Female,Married,Sales,20,5,Medical,Manager,5,4,1,0,3,6,8,1,17852,12,2,No,Travel_Rarely,4,1,4,4,1,3,5,No
E100818,32,Male,Married,Research & Development,6,3,Technical Degree,Manufacturing Director,2,3,2,0,0,3,12,0,8955,24,0,No,Travel_Rarely,2,2,1,4,3,3,5,No
E100819,42,Male,Single,Research & Development,7,2,Life Sciences,Laboratory Technician,3,0,0,0,0,9,6,2,13893,24,0,No,Travel_Rarely,3,2,4,2,2,4,2,No
E100820,54,Male,Married,Sales,1,3,Life Sciences,Manager,2,6,3,0,4,4,7,1,10152,14,2,No,Travel_Frequently,2,3,4,3,1,3,0,No
E100821,45,Male,Married,Human Resources,23,5,Human Resources,Manager,3,6,1,1,2,5,19,0,13692,17,0,No,Travel_Rarely,2,4,3,2,1,3,4,No
E100822,27,Male,Married,Research & Development,1,4,Human Resources,Research Scientist,4,17,5,6,13,8,30,1,16334,19,2,Yes,Travel_Rarely,1,1,2,4,3,3,6,No
E100823,56,Male,Divorced,Human Resources,5,5,Medical,Manager,5,1,0,0,0,4,4,0,21061,13,3,No,Travel_Rarely,4,4,3,3,2,3,0,No
E100824,34,Male,Single,Research & Development,6,4,Technical Degree,Manufacturing Director,2,7,5,0,6,4,7,0,8775,20,2,No,Travel_Frequently,1,4,1,3,4,4,2,No
E100825,56,Male,Single,Research & Development,13,4,Medical,Manufacturing Director,3,2,0,0,0,6,16,0,15831,17,2,No,Travel_Rarely,1,4,1,2,4,3,5,No
E100826,39,Female,Married,Research & Development,2,1,Technical Degree,Manager,2,4,1,2,2,1,8,1,9796,22,3,No,Travel_Rarely,2,1,1,2,1,4,0,No
E100827,43,Male,Married,Research & Development,15,2,Other,Manager,3,8,2,1,5,2,15,2,13234,25,0,No,Travel_Rarely,2,2,2,3,1,4,1,No
E100828,42,Male,Married,Research & Development,15,5,Life Sciences,Laboratory Technician,3,1,0,0,0,1,1,0,13106,14,0,No,Travel_Rarely,3,4,3,3,1,3,3,No
E100829,34,Male,Divorced,Sales,13,4,Medical,Sales Representative,1,2,0,0,0,9,8,0,7412,11,3,No,Travel_Rarely,1,1,4,3,1,3,1,No
E100830,30,Female,Divorced,Research & Development,26,5,Human Resources,Laboratory Technician,1,7,3,3,3,9,13,1,6978,15,1,Yes,Travel_Rarely,4,2,4,2,1,3,0,No
E100831,37,Male,Divorced,Sales,25,5,Medical,Sales Representative,1,4,3,0,0,1,10,0,6708,18,2,No,Travel_Rarely,1,4,2,1,4,4,5,No
E100832,42,Male,Married,Sales,14,4,Other,Sales Executive,2,0,0,0,0,2,14,2,10367,13,0,No,Travel_Rarely,3,3,1,4,1,4,5,No
E100833,21,Female,Married,Sales,26,3,Medical,Manager,4,2,0,0,1,5,2,0,17508,20,0,No,Travel_Frequently,1,1,2,4,2,3,2,No
E100834,27,Female,Married,Sales,22,2,Life Sciences,Manager,3,4,2,1,1,4,15,2,14702,14,2,Yes,Non-Travel,1,4,4,2,3,3,4,No
E100835,20,Male,Single,Human Resources,7,2,Other,Manager,5,12,11,5,4,4,22,0,19539,25,2,No,Travel_Rarely,1,1,1,3,4,3,1,No
E100836,58,Female,Married,Sales,14,1,Human Resources,Manager,1,1,0,0,0,1,3,2,5487,13,2,No,Non-Travel,3,3,2,4,3,3,2,No
E100837,35,Male,Single,Research & Development,26,1,Human Resources,Manager,2,8,3,1,3,1,18,0,10165,25,1,No,Travel_Rarely,1,1,4,4,3,3,4,Yes
E100838,53,Male,Divorced,Research & Development,24,1,Marketing,Research Scientist,2,0,0,0,0,0,1,1,8380,20,3,No,Travel_Rarely,2,2,4,4,1,3,3,No
E100839,39,Male,Married,Research & Development,27,2,Other,Healthcare Representative,2,1,0,0,0,2,15,0,9833,24,1,No,Travel_Rarely,1,4,2,4,3,3,1,No
E100840,51,Male,Married,Sales,29,3,Marketing,Sales Executive,5,1,0,0,0,6,15,1,21265,24,1,No,Travel_Rarely,2,1,4,3,2,3,5,No
E100841,25,Female,Married,Research & Development,10,2,Marketing,Healthcare Representative,5,10,8,1,7,4,14,1,17854,18,2,No,Travel_Frequently,1,1,3,2,1,3,1,No
E100842,57,Male,Single,Research & Development,17,2,Life Sciences,Manager,1,1,0,0,0,6,2,1,5739,20,3,Yes,Non-Travel,2,4,3,3,4,3,5,No
E100843,36,Male,Single,Research & Development,14,2,Medical,Healthcare Representative,5,7,5,1,2,8,19,1,21559,18,0,No,Travel_Rarely,1,3,1,3,2,3,5,No
E100844,59,Female,Married,Research & Development,8,2,Human Resources,Manager,1,3,2,1,1,5,16,1,7141,24,2,No,Travel_Frequently,4,3,3,4,4,3,3,No
E100845,58,Female,Single,Human Resources,4,3,Human Resources,Manager,5,35,8,5,32,1,39,0,20156,14,3,No,Travel_Rarely,2,4,3,4,1,3,3,No
E100846,54,Male,Married,Research & Development,26,1,Medical,Research Scientist,5,9,3,2,1,0,13,0,17543,21,0,Yes,Travel_Rarely,4,4,2,3,1,3,0,No
E100847,23,Female,Divorced,Research & Development,16,5,Human Resources,Laboratory Technician,5,6,5,2,3,0,9,0,17382,12,1,No,Travel_Rarely,2,2,1,3,4,4,4,No
E100848,43,Male,Divorced,Research & Development,24,1,Medical,Research Scientist,1,10,9,3,3,9,20,1,8916,22,3,No,Travel_Rarely,1,1,2,3,3,3,2,No
E100849,51,Female,Married,Sales,13,1,Other,Sales Executive,3,5,4,2,4,8,11,0,14055,13,1,No,Travel_Rarely,3,1,2,1,4,3,6,No
E100850,23,Female,Single,Research & Development,22,5,Life Sciences,Healthcare Representative,1,9,8,3,7,5,18,0,6833,13,1,Yes,Travel_Rarely,1,3,3,4,2,3,6,No
E100851,54,Female,Divorced,Sales,27,2,Life Sciences,Sales Representative,3,1,0,0,0,5,6,1,12401,14,3,No,Travel_Rarely,3,2,3,2,3,3,3,No
E100852,50,Male,Divorced,Research & Development,25,3,Life Sciences,Healthcare Representative,2,0,0,0,0,3,1,0,8420,21,0,Yes,Travel_Rarely,4,1,4,2,1,3,0,No
E100853,39,Male,Single,Research & Development,27,3,Medical,Laboratory Technician,2,4,2,1,0,1,18,1,11318,23,3,No,Travel_Rarely,3,2,4,2,2,3,4,No
E100854,38,Male,Married,Research & Development,20,1,Medical,Manager,1,2,0,0,1,9,5,0,6343,12,0,No,Travel_Frequently,3,4,1,1,2,3,4,No
E100855,23,Male,Single,Research & Development,18,5,Technical Degree,Manager,3,2,1,0,0,2,14,2,13701,12,2,No,Travel_Rarely,3,1,3,1,1,3,1,No
E100856,23,Male,Divorced,Research & Development,14,4,Human Resources,Laboratory Technician,3,3,2,0,1,2,16,0,13239,13,2,No,Travel_Rarely,3,4,4,2,3,3,0,No
E100857,21,Female,Divorced,Research & Development,18,2,Human Resources,Research Scientist,3,2,1,0,1,7,12,1,12068,22,2,No,Travel_Frequently,4,3,2,2,1,3,0,No
E100858,47,Male,Single,Research & Development,5,1,Technical Degree,Manager,2,4,2,2,2,5,10,0,10834,11,1,Yes,Travel_Rarely,3,3,3,2,2,3,1,No
E100859,28,Male,Divorced,Research & Development,26,3,Technical Degree,Research Scientist,1,0,0,0,0,6,8,0,7418,18,2,No,Non-Travel,1,4,1,3,2,4,6,No
E100860,47,Female,Married,Sales,9,5,Life Sciences,Sales Executive,4,17,6,2,4,8,25,1,20738,16,1,No,Travel_Rarely,2,3,1,4,2,3,2,No
E100861,48,Male,Divorced,Research & Development,28,5,Technical Degree,Manager,3,12,5,4,1,0,23,1,12892,13,0,No,Travel_Rarely,2,4,2,1,1,3,6,No
E100862,41,Female,Married,Research & Development,3,1,Medical,Manufacturing Director,3,13,9,0,6,1,15,1,14900,11,3,No,Travel_Rarely,1,4,4,1,4,3,3,No
E100863,26,Male,Divorced,Sales,8,4,Marketing,Sales Executive,4,2,1,0,1,8,2,0,16595,13,3,Yes,Travel_Frequently,4,4,2,3,2,3,5,No
E100864,20,Male,Single,Research & Development,20,3,Medical,Healthcare Representative,1,3,2,1,1,4,11,1,7961,11,1,No,Non-Travel,1,3,4,1,2,3,1,No
E100865,48,Male,Married,Sales,22,1,Technical Degree,Sales Executive,3,15,13,3,13,3,22,1,13647,13,1,Yes,Travel_Rarely,1,3,3,2,3,3,3,No
E100866,57,Male,Single,Research & Development,10,4,Human Resources,Manager,1,11,3,5,5,0,17,1,8302,14,1,No,Travel_Rarely,3,3,1,1,4,3,5,No
E100867,54,Female,Divorced,Research & Development,22,5,Medical,Manufacturing Director,3,7,2,2,2,8,12,1,11730,16,0,Yes,Travel_Rarely,3,4,4,3,3,4,0,No
E100868,53,Male,Divorced,Research & Development,19,2,Human Resources,Manufacturing Director,5,2,1,0,1,8,15,0,21099,17,0,No,Travel_Rarely,4,2,2,4,2,3,6,No
E100869,41,Male,Divorced,Sales,21,3,Medical,Sales Executive,3,4,1,0,1,3,18,0,13621,17,2,Yes,Travel_Frequently,4,3,3,2,4,3,1,No
E100870,48,Male,Divorced,Sales,28,3,Human Resources,Sales Representative,5,7,5,1,2,8,16,1,22067,19,2,Yes,Travel_Rarely,2,2,4,1,3,3,5,Yes
E100871,23,Male,Single,Sales,3,4,Other,Sales Representative,1,1,0,0,0,9,7,0,7252,18,3,No,Non-Travel,4,3,3,2,1,3,2,No
E100872,19,Female,Married,Research & Development,11,1,Medical,Laboratory Technician,3,4,1,0,3,0,14,0,13221,23,2,No,Travel_Frequently,1,1,3,4,3,3,3,No
E100873,37,Male,Single,Research & Development,11,5,Human Resources,Healthcare Representative,2,8,4,1,6,4,16,1,10903,14,0,No,Travel_Rarely,2,1,2,1,4,3,6,No
E100874,45,Female,Single,Research & Development,17,4,Marketing,Research Scientist,2,6,3,1,0,0,11,0,9046,16,0,No,Travel_Frequently,2,1,2,2,3,4,3,Yes
E100875,28,Female,Single,Research & Development,16,2,Life Sciences,Manufacturing Director,4,3,2,0,1,3,17,0,16907,21,0,Yes,Travel_Rarely,3,2,3,3,4,3,3,No
E100876,21,Male,Married,Research & Development,7,2,Medical,Healthcare Representative,2,4,0,0,3,4,17,0,10483,11,0,No,Non-Travel,3,3,3,3,4,3,0,No
E100877,32,Female,Single,Human Resources,4,2,Marketing,Manager,5,22,20,3,20,2,35,2,20542,18,3,No,Travel_Rarely,2,4,4,4,3,3,6,No
E100878,23,Male,Single,Research & Development,23,4,Life Sciences,Manager,2,4,2,2,1,1,13,0,11697,16,3,No,Travel_Frequently,3,2,2,4,3,3,5,No
E100879,47,Male,Single,Human Resources,19,5,Medical,Manager,2,7,5,3,6,5,9,1,8926,12,0,No,Travel_Rarely,3,3,4,4,1,3,3,No
E100880,55,Male,Single,Research & Development,12,3,Marketing,Manufacturing Director,2,6,1,1,2,2,18,0,11510,18,1,No,Non-Travel,3,1,1,1,3,3,4,No
E100881,19,Female,Divorced,Sales,15,1,Marketing,Sales Executive,3,6,4,2,1,9,19,1,16063,14,2,Yes,Travel_Rarely,2,2,4,4,4,3,6,No
E100882,32,Female,Married,Sales,11,3,Other,Sales Executive,4,6,4,0,0,0,8,0,18269,19,3,No,Travel_Rarely,2,3,3,1,2,3,3,No
E100883,28,Male,Divorced,Research & Development,5,5,Marketing,Laboratory Technician,1,3,1,0,1,4,6,1,6984,14,1,Yes,Travel_Frequently,2,4,1,2,3,3,0,No
E100884,25,Female,Married,Sales,5,3,Other,Sales Executive,4,3,2,0,1,1,12,2,15113,11,2,No,Travel_Rarely,1,2,4,3,3,4,1,No
E100885,43,Male,Single,Research & Development,15,4,Technical Degree,Manufacturing Director,5,3,1,0,2,1,15,0,22233,17,1,No,Travel_Frequently,2,4,1,2,4,3,3,No
E100886,22,Male,Divorced,Research & Development,29,2,Human Resources,Research Scientist,3,0,0,0,0,3,13,0,12744,20,0,No,Travel_Rarely,3,2,2,3,2,3,3,No
E100887,23,Male,Married,Research & Development,18,5,Life Sciences,Manufacturing Director,3,1,0,0,0,3,15,0,15661,15,2,Yes,Travel_Rarely,2,1,4,4,1,3,1,No
E100888,43,Female,Single,Research & Development,11,5,Human Resources,Manager,2,0,0,0,0,3,13,0,11116,20,1,No,Travel_Rarely,1,1,4,2,2,3,5,No
E100889,21,Female,Single,Sales,26,3,Human Resources,Manager,2,10,3,2,7,6,19,1,12136,21,3,Yes,Non-Travel,3,1,2,2,4,4,5,No
E100890,36,Male,Single,Research & Development,12,4,Other,Healthcare Representative,5,1,0,0,0,0,8,0,17037,22,3,No,Travel_Frequently,4,4,4,4,4,3,4,No
E100891,37,Male,Single,Research & Development,2,3,Human Resources,Laboratory Technician,3,0,0,0,0,7,9,1,13507,15,3,No,Travel_Rarely,2,1,1,2,4,3,0,Yes
E100892,50,Male,Married,Human Resources,20,3,Marketing,Human Resources,1,0,0,0,0,9,8,1,7301,14,2,Yes,Travel_Rarely,2,4,2,1,4,3,1,Yes
E100893,37,Male,Married,Research & Development,15,5,Other,Laboratory Technician,4,6,3,1,1,8,19,1,19487,16,0,Yes,Travel_Rarely,4,4,1,3,2,3,0,No
E100894,29,Male,Single,Human Resources,20,3,Human Resources,Human Resources,3,0,0,0,0,9,7,0,11110,11,0,Yes,Travel_Frequently,3,4,4,4,2,3,5,No
E100895,18,Female,Single,Research & Development,4,2,Other,Laboratory Technician,1,3,0,0,0,5,13,0,8216,13,2,No,Non-Travel,2,1,4,1,2,3,1,No
E100896,43,Male,Divorced,Research & Development,22,3,Technical Degree,Manufacturing Director,1,0,0,0,0,3,9,0,5851,21,2,No,Travel_Rarely,1,3,4,1,3,3,2,Yes
E100897,31,Male,Single,Sales,18,2,Other,Manager,4,9,4,2,6,5,10,1,17066,22,0,No,Travel_Rarely,3,4,4,4,4,3,4,No
E100898,55,Male,Married,Research & Development,6,5,Medical,Research Scientist,1,15,13,0,8,9,18,1,8316,17,3,No,Travel_Rarely,2,3,1,2,3,4,2,No
E100899,54,Female,Divorced,Research & Development,23,4,Marketing,Manufacturing Director,5,15,13,7,4,6,18,1,18226,21,0,No,Travel_Rarely,3,4,4,3,3,3,5,No
E100900,28,Female,Single,Research & Development,27,2,Life Sciences,Laboratory Technician,1,2,1,0,0,5,13,0,6275,18,0,No,Travel_Rarely,2,1,2,1,3,3,6,No
