EmployeeKey,EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,DistanceFromHome,Education,EducationField,BusinessTravel,Attrition,MonthlyIncome,PercentSalaryHike,StockOptionLevel,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,RelationshipSatisfaction,OverTime,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,ManagerChangesLast2Yrs,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,MonthlyIncome_was_missing,YearsSinceLastPromotion_was_missing,ManagerChangesLast2Yrs_was_missing
100771,E100771,36,Female,Single,Research & Development,Manufacturing Director,24,4,Technical Degree,Non-Travel,No,7670.0,20.0,0.0,3.0,1.0,3.0,2.0,3.0,1.0,Yes,1,14,4,4.0,10,0.0,8,22,1,0,0,0
100772,E100772,38,Male,Married,Research & Development,Healthcare Representative,5,4,Marketing,Travel_Rarely,No,18104.0,22.0,0.0,3.0,4.0,3.0,1.0,1.0,3.0,Yes,4,3,0,0.0,1,4.0,4,5,4,0,0,0
100773,E100773,22,Male,Single,Research & Development,Manufacturing Director,2,5,Marketing,Travel_Rarely,Yes,6661.0,20.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,No,1,0,0,0.0,0,0.0,6,8,6,0,0,1
100774,E100774,35,Male,Single,Research & Development,Research Scientist,20,2,Technical Degree,Travel_Rarely,No,13611.0,20.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,No,3,8,2,0.0,5,0.0,0,20,4,1,0,0
100775,E100775,45,Female,Married,Human Resources,Human Resources,25,5,Marketing,Travel_Frequently,No,16507.0,13.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,No,3,10,3,3.0,6,0.0,3,24,5,0,0,0
100776,E100776,59,Male,Married,Research & Development,Laboratory Technician,4,1,Medical,Travel_Rarely,No,6781.0,21.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,No,1,5,2,1.0,3,1.0,9,17,0,0,0,0
100777,E100777,39,Female,Married,Research & Development,Manufacturing Director,10,4,Medical,Non-Travel,No,9848.0,21.0,2.0,3.0,4.0,1.0,1.0,4.0,2.0,No,2,2,0,1.0,0,0.0,3,10,0,0,0,0
100778,E100778,38,Male,Single,Research & Development,Manufacturing Director,10,1,Technical Degree,Travel_Rarely,Yes,12341.0,13.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,Yes,3,5,3,1.0,2,1.0,4,6,2,0,0,0
100779,E100779,23,Female,Divorced,Sales,Manager,24,1,Other,Travel_Frequently,No,9645.0,13.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,Yes,2,6,2,1.0,3,1.0,5,10,0,0,0,0
100780,E100780,18,Male,Married,Sales,Manager,21,2,Marketing,Travel_Rarely,No,16791.0,18.0,0.0,3.0,2.0,3.0,2.0,1.0,1.0,Yes,4,11,6,4.0,1,1.0,3,21,0,0,0,0
100781,E100781,22,Male,Married,Research & Development,Laboratory Technician,11,1,Other,Travel_Rarely,No,12800.0,16.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,No,3,15,14,4.0,13,0.0,5,16,0,0,0,0
100782,E100782,58,Unknown,Married,Sales,Manager,27,4,Marketing,Travel_Rarely,No,8351.0,11.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,No,2,3,1,0.0,2,2.0,9,3,3,0,0,0
100783,E100783,29,Female,Divorced,Research & Development,Healthcare Representative,16,5,Human Resources,Travel_Rarely,No,7690.0,22.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,No,1,8,5,2.0,3,0.0,6,14,3,0,0,0
100784,E100784,43,Male,Married,Human Resources,Human Resources,26,4,Marketing,Non-Travel,No,19791.0,23.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,Yes,4,16,15,9.0,9,0.0,2,19,1,0,0,0
100785,E100785,51,Male,Married,Research & Development,Healthcare Representative,29,2,Medical,Travel_Rarely,No,19030.0,25.0,0.0,4.0,3.0,1.0,2.0,1.0,4.0,No,5,0,0,0.0,0,0.0,8,4,3,0,0,0
100786,E100786,31,Male,Divorced,Research & Development,Manufacturing Director,29,4,Life Sciences,Travel_Rarely,No,17716.0,24.0,1.0,3.0,2.0,4.0,2.0,1.0,4.0,No,5,0,0,0.0,0,1.0,7,3,6,0,0,0
100787,E100787,43,Male,Married,Human Resources,Human Resources,17,3,Life Sciences,Travel_Frequently,No,6733.0,13.0,1.0,4.0,4.0,2.0,4.0,2.0,3.0,No,1,10,8,5.0,7,1.0,0,15,6,0,0,0
100788,E100788,44,Female,Married,Research & Development,Healthcare Representative,16,5,Life Sciences,Travel_Frequently,No,18266.0,14.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,No,4,1,0,0.0,0,1.0,1,11,4,0,0,0
100789,E100789,26,Female,Married,Research & Development,Laboratory Technician,7,3,Life Sciences,Travel_Rarely,No,17601.0,23.0,1.0,3.0,2.0,4.0,2.0,4.0,1.0,No,4,0,0,0.0,0,0.0,1,1,6,0,0,0
100790,E100790,43,Female,Married,Research & Development,Manager,16,3,Other,Travel_Frequently,Yes,15409.0,12.0,0.0,4.0,4.0,2.0,1.0,4.0,3.0,No,4,0,0,0.0,0,0.0,9,7,5,0,0,0
100791,E100791,39,Male,Single,Human Resources,Manager,3,2,Other,Non-Travel,No,14902.0,16.0,1.0,4.0,3.0,1.0,2.0,1.0,4.0,Yes,4,2,1,1.0,1,0.0,8,5,1,0,0,0
100792,E100792,47,Female,Married,Research & Development,Manufacturing Director,26,1,Marketing,Travel_Rarely,No,20052.0,20.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,No,5,1,0,0.0,0,0.0,8,8,0,0,0,0
100793,E100793,60,Male,Divorced,Research & Development,Healthcare Representative,16,3,Other,Travel_Rarely,No,10024.0,22.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,Yes,2,1,0,0.0,0,1.0,8,3,4,0,0,0
100794,E100794,34,Male,Divorced,Research & Development,Manager,8,4,Marketing,Travel_Rarely,No,18528.0,11.0,1.0,3.0,4.0,1.0,2.0,4.0,2.0,No,4,18,9,6.0,13,1.0,0,29,1,0,0,0
100795,E100795,43,Male,Married,Research & Development,Laboratory Technician,12,1,Human Resources,Travel_Rarely,No,11366.0,11.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,Yes,2,6,3,1.0,4,2.0,6,17,5,0,0,0
100796,E100796,53,Male,Married,Research & Development,Healthcare Representative,3,4,Marketing,Travel_Rarely,No,18338.0,18.0,1.0,3.0,2.0,3.0,1.0,2.0,4.0,No,4,6,4,0.0,3,0.0,2,16,1,0,0,1
100797,E100797,18,Female,Single,Research & Development,Manager,17,4,Life Sciences,Non-Travel,No,14318.0,14.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,No,3,0,0,0.0,0,1.0,8,4,4,0,0,0
100798,E100798,25,Female,Divorced,Research & Development,Manager,21,1,Technical Degree,Travel_Rarely,No,12719.0,25.0,0.0,3.0,4.0,1.0,4.0,2.0,2.0,No,3,6,4,3.0,4,0.0,7,17,1,0,0,0
100799,E100799,52,Female,Divorced,Research & Development,Manager,18,1,Technical Degree,Travel_Rarely,No,15008.0,25.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,No,3,6,1,3.0,5,0.0,2,8,4,0,0,0
100800,E100800,32,Male,Married,Human Resources,Manager,11,4,Medical,Travel_Rarely,No,16662.0,11.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,Yes,4,5,3,1.0,4,0.0,0,16,1,0,0,0
100801,E100801,39,Male,Divorced,Research & Development,Research Scientist,4,2,Medical,Travel_Rarely,No,11416.0,17.0,1.0,3.0,4.0,4.0,4.0,1.0,3.0,Yes,2,1,0,0.0,0,0.0,8,15,1,0,0,0
100802,E100802,31,Male,Married,Research & Development,Manufacturing Director,16,5,Marketing,Travel_Rarely,No,20618.0,19.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,No,5,2,1,0.0,0,2.0,9,14,6,0,0,0
100803,E100803,43,Male,Married,Research & Development,Healthcare Representative,17,5,Technical Degree,Travel_Rarely,No,7470.0,20.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,No,1,9,8,2.0,7,2.0,0,15,1,0,0,0
100804,E100804,45,Male,Single,Research & Development,Healthcare Representative,9,2,Life Sciences,Travel_Rarely,No,22014.0,17.0,1.0,3.0,1.0,3.0,4.0,1.0,4.0,No,5,5,4,2.0,3,0.0,2,19,4,0,0,0
100805,E100805,40,Male,Married,Research & Development,Healthcare Representative,6,1,Other,Non-Travel,No,15751.0,11.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,No,4,6,4,0.0,4,0.0,5,8,1,0,1,0
100806,E100806,31,Male,Married,Sales,Sales Executive,24,4,Unknown,Travel_Rarely,No,12660.0,11.0,3.0,3.0,1.0,2.0,3.0,1.0,4.0,No,3,4,0,0.0,1,2.0,5,18,6,0,0,0
100807,E100807,41,Male,Married,Research & Development,Manufacturing Director,27,5,Life Sciences,Travel_Frequently,No,13614.0,22.0,3.0,4.0,1.0,3.0,4.0,1.0,2.0,Yes,3,2,1,0.0,1,0.0,9,13,5,0,0,0
100808,E100808,19,Female,Married,Research & Development,Laboratory Technician,20,4,Marketing,Travel_Rarely,No,10649.0,11.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,Yes,2,7,6,0.0,1,3.0,3,14,5,0,0,0
100809,E100809,43,Female,Divorced,Research & Development,Healthcare Representative,25,2,Marketing,Travel_Rarely,Yes,14805.0,25.0,0.0,3.0,1.0,3.0,3.0,1.0,4.0,No,4,0,0,0.0,0,0.0,1,8,3,0,0,0
100810,E100810,31,Female,Single,Research & Development,Manufacturing Director,2,4,Human Resources,Travel_Frequently,Yes,23224.0,18.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,No,5,5,4,1.0,3,0.0,9,17,3,0,0,0
100811,E100811,24,Female,Married,Research & Development,Manufacturing Director,9,2,Life Sciences,Travel_Frequently,No,18456.0,17.0,0.0,3.0,1.0,4.0,3.0,3.0,1.0,No,4,29,13,15.0,20,0.0,5,40,3,0,0,0
100812,E100812,20,Male,Married,Research & Development,Research Scientist,28,1,Life Sciences,Travel_Rarely,Yes,15817.0,24.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,Yes,4,7,4,0.0,2,1.0,9,8,3,0,0,0
100813,E100813,40,Female,Married,Sales,Sales Representative,21,2,Marketing,Travel_Rarely,No,11170.0,13.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,No,3,1,0,0.0,0,1.0,4,3,3,0,0,0
100814,E100814,60,Female,Married,Research & Development,Healthcare Representative,29,2,Marketing,Travel_Frequently,No,20154.0,13.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,No,5,1,0,0.0,0,1.0,5,12,5,0,0,0
100815,E100815,35,Male,Single,Research & Development,Manager,6,5,Human Resources,Travel_Rarely,No,7293.0,22.0,0.0,3.0,2.0,4.0,3.0,4.0,4.0,Yes,1,5,4,2.0,0,0.0,6,17,0,0,0,0
100816,E100816,55,Male,Single,Sales,Manager,3,4,Human Resources,Travel_Rarely,No,13611.0,,,,,,,,,,3,11,4,3.0,2,1.0,8,17,1,1,0,0
100817,E100817,52,Female,Married,Sales,Manager,20,5,Medical,Travel_Rarely,No,17852.0,12.0,2.0,3.0,1.0,4.0,4.0,1.0,4.0,No,5,4,1,0.0,3,1.0,6,8,5,0,0,0
100818,E100818,32,Male,Married,Research & Development,Manufacturing Director,6,3,Technical Degree,Travel_Rarely,No,8955.0,24.0,0.0,3.0,2.0,2.0,4.0,3.0,1.0,No,2,3,2,0.0,0,0.0,3,12,5,0,0,0
100819,E100819,42,Male,Single,Research & Development,Laboratory Technician,7,2,Life Sciences,Travel_Rarely,No,13893.0,24.0,0.0,4.0,2.0,3.0,2.0,2.0,4.0,No,3,0,0,0.0,0,2.0,9,6,2,0,0,0
100820,E100820,54,Male,Married,Sales,Manager,1,3,Life Sciences,Travel_Frequently,No,10152.0,14.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,No,2,6,3,0.0,4,1.0,4,7,0,0,0,0
100821,E100821,45,Male,Married,Human Resources,Manager,23,5,Human Resources,Travel_Rarely,No,13692.0,17.0,0.0,3.0,4.0,2.0,2.0,1.0,3.0,No,3,6,1,1.0,2,0.0,5,19,4,0,0,0
100822,E100822,27,Male,Married,Research & Development,Research Scientist,1,4,Human Resources,Travel_Rarely,No,16334.0,19.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,Yes,4,17,5,6.0,13,1.0,8,30,6,0,0,0
100823,E100823,56,Male,Divorced,Human Resources,Manager,5,5,Medical,Travel_Rarely,No,21061.0,13.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,No,5,1,0,0.0,0,0.0,4,4,0,0,0,0
100824,E100824,34,Male,Single,Research & Development,Manufacturing Director,6,4,Technical Degree,Travel_Frequently,No,8775.0,20.0,2.0,4.0,4.0,1.0,3.0,4.0,1.0,No,2,7,5,0.0,6,0.0,4,7,2,0,0,0
100825,E100825,56,Male,Single,Research & Development,Manufacturing Director,13,4,Medical,Travel_Rarely,No,15831.0,17.0,2.0,3.0,4.0,1.0,2.0,4.0,1.0,No,3,2,0,0.0,0,0.0,6,16,5,0,0,0
100826,E100826,39,Female,Married,Research & Development,Manager,2,1,Technical Degree,Travel_Rarely,No,9796.0,22.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,No,2,4,1,2.0,2,1.0,1,8,0,0,0,0
100827,E100827,43,Male,Married,Research & Development,Manager,15,2,Other,Travel_Rarely,No,13234.0,25.0,0.0,4.0,2.0,2.0,3.0,1.0,2.0,No,3,8,2,1.0,5,2.0,2,15,1,0,0,0
100828,E100828,42,Male,Married,Research & Development,Laboratory Technician,15,5,Life Sciences,Travel_Rarely,No,13106.0,14.0,0.0,3.0,4.0,3.0,3.0,1.0,3.0,No,3,1,0,0.0,0,0.0,1,1,3,0,0,0
100829,E100829,34,Male,Divorced,Sales,Sales Representative,13,4,Medical,Travel_Rarely,No,7412.0,11.0,3.0,3.0,1.0,1.0,3.0,1.0,4.0,No,1,2,0,0.0,0,0.0,9,8,1,0,0,0
100830,E100830,30,Female,Divorced,Research & Development,Laboratory Technician,26,5,Human Resources,Travel_Rarely,No,6978.0,15.0,1.0,3.0,2.0,4.0,2.0,1.0,4.0,Yes,1,7,3,3.0,3,1.0,9,13,0,0,0,0
100831,E100831,37,Male,Divorced,Sales,Sales Representative,25,5,Medical,Travel_Rarely,No,6708.0,18.0,2.0,4.0,4.0,1.0,1.0,4.0,2.0,No,1,4,3,0.0,0,0.0,1,10,5,0,0,0
100832,E100832,42,Male,Married,Sales,Sales Executive,14,4,Other,Travel_Rarely,No,10367.0,13.0,0.0,4.0,3.0,3.0,4.0,1.0,1.0,No,2,0,0,0.0,0,2.0,2,14,5,0,0,0
100833,E100833,21,Female,Married,Sales,Manager,26,3,Medical,Travel_Frequently,No,17508.0,20.0,0.0,3.0,1.0,1.0,4.0,2.0,2.0,No,4,2,0,0.0,1,0.0,5,2,2,0,0,0
100834,E100834,27,Female,Married,Sales,Manager,22,2,Life Sciences,Non-Travel,No,14702.0,14.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,Yes,3,4,2,1.0,1,2.0,4,15,4,0,0,0
100835,E100835,20,Male,Single,Human Resources,Manager,7,2,Other,Travel_Rarely,No,19539.0,25.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,No,5,12,11,5.0,4,0.0,4,22,1,0,0,0
100836,E100836,58,Female,Married,Sales,Manager,14,1,Human Resources,Non-Travel,No,5487.0,13.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,No,1,1,0,0.0,0,2.0,1,3,2,0,0,0
100837,E100837,35,Male,Single,Research & Development,Manager,26,1,Human Resources,Travel_Rarely,Yes,10165.0,25.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,No,2,8,3,1.0,3,0.0,1,18,4,0,0,0
100838,E100838,53,Male,Divorced,Research & Development,Research Scientist,24,1,Marketing,Travel_Rarely,No,8380.0,20.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,No,2,0,0,0.0,0,0.0,0,1,3,0,0,1
100839,E100839,39,Male,Married,Research & Development,Healthcare Representative,27,2,Other,Travel_Rarely,No,9833.0,24.0,1.0,3.0,4.0,1.0,4.0,3.0,2.0,No,2,1,0,0.0,0,0.0,2,15,1,0,0,1
100840,E100840,51,Male,Married,Sales,Sales Executive,29,3,Marketing,Travel_Rarely,No,21265.0,24.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,No,5,1,0,0.0,0,1.0,6,15,5,0,0,0
100841,E100841,25,Female,Married,Research & Development,Healthcare Representative,10,2,Marketing,Travel_Frequently,No,17854.0,18.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,No,5,10,8,1.0,7,1.0,4,14,1,0,0,0
100842,E100842,57,Male,Single,Research & Development,Manager,17,2,Life Sciences,Non-Travel,No,5739.0,20.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,Yes,1,1,0,0.0,0,1.0,6,2,5,0,0,0
100843,E100843,36,Male,Single,Research & Development,Healthcare Representative,14,2,Medical,Travel_Rarely,No,21559.0,18.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,No,5,7,5,1.0,2,1.0,8,19,5,0,0,0
100844,E100844,59,Female,Married,Research & Development,Manager,8,2,Human Resources,Travel_Frequently,No,7141.0,24.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,No,1,3,2,1.0,1,1.0,5,16,3,0,0,0
100845,E100845,58,Female,Single,Human Resources,Manager,4,3,Human Resources,Travel_Rarely,No,20156.0,14.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,No,5,35,8,5.0,32,0.0,1,39,3,0,0,0
100846,E100846,54,Male,Married,Research & Development,Research Scientist,26,1,Medical,Travel_Rarely,No,17543.0,21.0,0.0,3.0,4.0,4.0,3.0,1.0,2.0,Yes,5,9,3,2.0,1,0.0,0,13,0,0,0,0
100847,E100847,23,Female,Divorced,Research & Development,Laboratory Technician,16,5,Human Resources,Travel_Rarely,No,17382.0,12.0,1.0,4.0,2.0,2.0,3.0,4.0,1.0,No,5,6,5,2.0,3,0.0,0,9,4,0,0,0
100848,E100848,43,Male,Divorced,Research & Development,Research Scientist,24,1,Medical,Travel_Rarely,No,8916.0,22.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,No,1,10,9,3.0,3,1.0,9,20,2,0,0,0
100849,E100849,51,Female,Married,Sales,Sales Executive,13,1,Other,Travel_Rarely,No,14055.0,13.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,No,3,5,4,2.0,4,0.0,8,11,6,0,0,0
100850,E100850,23,Female,Single,Research & Development,Healthcare Representative,22,5,Life Sciences,Travel_Rarely,No,6833.0,13.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,Yes,1,9,8,3.0,7,0.0,5,18,6,0,0,0
100851,E100851,54,Female,Divorced,Sales,Sales Representative,27,2,Life Sciences,Travel_Rarely,No,13611.0,,,,,,,,,,3,1,0,0.0,0,1.0,5,6,3,1,0,0
100852,E100852,50,Male,Divorced,Research & Development,Healthcare Representative,25,3,Life Sciences,Travel_Rarely,No,8420.0,21.0,0.0,3.0,1.0,4.0,2.0,1.0,4.0,Yes,2,0,0,0.0,0,0.0,3,1,0,0,0,0
100853,E100853,39,Male,Single,Research & Development,Laboratory Technician,27,3,Medical,Travel_Rarely,No,11318.0,23.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,No,2,4,2,1.0,0,1.0,1,18,4,0,0,0
100854,E100854,38,Male,Married,Research & Development,Manager,20,1,Medical,Travel_Frequently,No,6343.0,12.0,0.0,3.0,4.0,3.0,1.0,2.0,1.0,No,1,2,0,0.0,1,0.0,9,5,4,0,0,0
100855,E100855,23,Male,Single,Research & Development,Manager,18,5,Technical Degree,Travel_Rarely,No,13701.0,12.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,No,3,2,1,0.0,0,2.0,2,14,1,0,0,0
100856,E100856,23,Male,Divorced,Research & Development,Laboratory Technician,14,4,Human Resources,Travel_Rarely,No,13239.0,13.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,No,3,3,2,0.0,1,0.0,2,16,0,0,0,0
100857,E100857,21,Female,Divorced,Research & Development,Research Scientist,18,2,Human Resources,Travel_Frequently,No,12068.0,22.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,No,3,2,1,0.0,1,1.0,7,12,0,0,0,0
100858,E100858,47,Male,Single,Research & Development,Manager,5,1,Technical Degree,Travel_Rarely,No,10834.0,11.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,Yes,2,4,2,2.0,2,0.0,5,10,1,0,0,0
100859,E100859,28,Male,Divorced,Research & Development,Research Scientist,26,3,Technical Degree,Non-Travel,No,13611.0,,,,,,,,,,1,0,0,0.0,0,0.0,6,8,6,1,0,0
100860,E100860,47,Female,Married,Sales,Sales Executive,9,5,Life Sciences,Travel_Rarely,No,20738.0,16.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,No,4,17,6,2.0,4,1.0,8,25,2,0,0,0
100861,E100861,48,Male,Divorced,Research & Development,Manager,28,5,Technical Degree,Travel_Rarely,No,12892.0,13.0,0.0,3.0,4.0,2.0,1.0,1.0,2.0,No,3,12,5,4.0,1,1.0,0,23,6,0,0,0
100862,E100862,41,Female,Married,Research & Development,Manufacturing Director,3,1,Medical,Travel_Rarely,No,14900.0,11.0,3.0,3.0,4.0,1.0,1.0,4.0,4.0,No,3,13,9,0.0,6,1.0,1,15,3,0,0,0
100863,E100863,26,Male,Divorced,Sales,Sales Executive,8,4,Marketing,Travel_Frequently,No,16595.0,13.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,Yes,4,2,1,0.0,1,0.0,8,2,5,0,0,0
100864,E100864,20,Male,Single,Research & Development,Healthcare Representative,20,3,Medical,Non-Travel,No,7961.0,11.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,No,1,3,2,1.0,1,1.0,4,11,1,0,0,0
100865,E100865,48,Male,Married,Sales,Sales Executive,22,1,Technical Degree,Travel_Rarely,No,13647.0,13.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,Yes,3,15,13,3.0,13,1.0,3,22,3,0,0,0
100866,E100866,57,Male,Single,Research & Development,Manager,10,4,Human Resources,Travel_Rarely,No,8302.0,14.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,No,1,11,3,5.0,5,1.0,0,17,5,0,0,0
100867,E100867,54,Female,Divorced,Research & Development,Manufacturing Director,22,5,Medical,Travel_Rarely,No,11730.0,16.0,0.0,4.0,4.0,3.0,3.0,3.0,4.0,Yes,3,7,2,2.0,2,1.0,8,12,0,0,0,0
100868,E100868,53,Male,Divorced,Research & Development,Manufacturing Director,19,2,Human Resources,Travel_Rarely,No,21099.0,17.0,0.0,3.0,2.0,4.0,4.0,2.0,2.0,No,5,2,1,0.0,1,0.0,8,15,6,0,0,0
100869,E100869,41,Male,Divorced,Sales,Sales Executive,21,3,Medical,Travel_Frequently,No,13621.0,17.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,Yes,3,4,1,0.0,1,0.0,3,18,1,0,0,0
100870,E100870,48,Male,Divorced,Sales,Sales Representative,28,3,Human Resources,Travel_Rarely,Yes,22067.0,19.0,2.0,3.0,2.0,2.0,1.0,3.0,4.0,Yes,5,7,5,1.0,2,1.0,8,16,5,0,0,0
100871,E100871,23,Male,Single,Sales,Sales Representative,3,4,Other,Non-Travel,No,7252.0,18.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,No,1,1,0,0.0,0,0.0,9,7,2,0,0,0
100872,E100872,19,Female,Married,Research & Development,Laboratory Technician,11,1,Medical,Travel_Frequently,No,13221.0,23.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,No,3,4,1,0.0,3,0.0,0,14,3,0,0,0
100873,E100873,37,Male,Single,Research & Development,Healthcare Representative,11,5,Human Resources,Travel_Rarely,No,10903.0,14.0,0.0,3.0,1.0,2.0,1.0,4.0,2.0,No,2,8,4,1.0,6,1.0,4,16,6,0,0,0
100874,E100874,45,Female,Single,Research & Development,Research Scientist,17,4,Marketing,Travel_Frequently,Yes,9046.0,16.0,0.0,4.0,1.0,2.0,2.0,3.0,2.0,No,2,6,3,1.0,0,0.0,0,11,3,0,0,0
100875,E100875,28,Female,Single,Research & Development,Manufacturing Director,16,2,Life Sciences,Travel_Rarely,No,16907.0,21.0,0.0,3.0,2.0,3.0,3.0,4.0,3.0,Yes,4,3,2,0.0,1,0.0,3,17,3,0,0,0
100876,E100876,21,Male,Married,Research & Development,Healthcare Representative,7,2,Medical,Non-Travel,No,13611.0,11.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,No,2,4,0,0.0,3,0.0,4,17,0,1,0,0
100877,E100877,32,Female,Single,Human Resources,Manager,4,2,Marketing,Travel_Rarely,No,20542.0,18.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,No,5,22,20,3.0,20,2.0,2,35,6,0,0,0
100878,E100878,23,Male,Single,Research & Development,Manager,23,4,Life Sciences,Travel_Frequently,No,11697.0,16.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,No,2,4,2,2.0,1,0.0,1,13,5,0,0,0
100879,E100879,47,Male,Single,Human Resources,Manager,19,5,Medical,Travel_Rarely,No,8926.0,12.0,0.0,3.0,3.0,3.0,4.0,1.0,4.0,No,2,7,5,3.0,6,1.0,5,9,3,0,0,0
100880,E100880,55,Male,Single,Research & Development,Manufacturing Director,12,3,Unknown,Non-Travel,No,11510.0,18.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,No,2,6,1,1.0,2,0.0,2,18,4,0,0,0
100881,E100881,19,Female,Divorced,Sales,Sales Executive,15,1,Marketing,Travel_Rarely,No,16063.0,14.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,Yes,3,6,4,2.0,1,1.0,9,19,6,0,0,0
100882,E100882,32,Female,Married,Sales,Sales Executive,11,3,Other,Travel_Rarely,No,18269.0,19.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,No,4,6,4,0.0,0,0.0,0,8,3,0,0,0
100883,E100883,28,Male,Divorced,Research & Development,Laboratory Technician,5,5,Marketing,Travel_Frequently,No,6984.0,14.0,1.0,3.0,4.0,2.0,2.0,3.0,1.0,Yes,1,3,1,0.0,1,1.0,4,6,0,0,0,0
100884,E100884,25,Female,Married,Sales,Sales Executive,5,3,Other,Travel_Rarely,No,15113.0,11.0,2.0,4.0,2.0,1.0,3.0,3.0,4.0,No,4,3,2,0.0,1,2.0,1,12,1,0,0,0
100885,E100885,43,Male,Single,Research & Development,Manufacturing Director,15,4,Technical Degree,Travel_Frequently,No,22233.0,17.0,1.0,3.0,4.0,2.0,2.0,4.0,1.0,No,5,3,1,0.0,2,0.0,1,15,3,0,0,0
100886,E100886,22,Male,Divorced,Research & Development,Research Scientist,29,2,Human Resources,Travel_Rarely,No,12744.0,20.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,No,3,0,0,0.0,0,0.0,3,13,3,0,0,0
100887,E100887,23,Male,Married,Research & Development,Manufacturing Director,18,5,Life Sciences,Travel_Rarely,No,15661.0,15.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,Yes,3,1,0,0.0,0,0.0,3,15,1,0,0,0
100888,E100888,43,Female,Single,Research & Development,Manager,11,5,Human Resources,Travel_Rarely,No,11116.0,20.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,No,2,0,0,0.0,0,0.0,3,13,5,0,0,0
